lga_code,new_sub,property_pfi,parcel_pfi,address_pfi,spi,plan_number,lot_number,base_propnum,propnum,crefno,hsa_flag,hsa_unit_id,blg_unit_type,blg_unit_prefix_1,blg_unit_id_1,blg_unit_suffix_1,blg_unit_prefix_2,blg_unit_id_2,blg_unit_suffix_2,floor_type,floor_prefix_1,floor_no_1,floor_suffix_1,floor_prefix_2,floor_no_2,floor_suffix_2,building_name,complex_name,location_descriptor,house_prefix_1,house_number_1,house_suffix_1,house_prefix_2,house_number_2,house_suffix_2,access_type,new_road,road_name,road_type,road_suffix,locality_name,distance_related_flag,is_primary,easting,northing,datum_proj,outside_property,edit_code,comments,date,pozi_map
"328",,"452721468",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 173\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225120 (13 SANDRINGHAM STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452721468"",""https://vicmap.pozi.com/?propertypfi=452721468"")"
"328",,"452718881",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 231\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225173 (21 RICHMOND STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452718881"",""https://vicmap.pozi.com/?propertypfi=452718881"")"
"328",,"452718880",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 230\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225172 (19 RICHMOND STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452718880"",""https://vicmap.pozi.com/?propertypfi=452718880"")"
"328",,"452718879",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 229\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225171 (17 RICHMOND STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452718879"",""https://vicmap.pozi.com/?propertypfi=452718879"")"
"328",,"452718878",,,,,,,"219887",,,,,,,,,,,,,,,,,,,,,,"65",,,,,,,FEIGLIN,ROAD,,SHEPPARTON,,Y,,,,,A,parcel 228\PS906235: adding propnum 219887 (new) (65 FEIGLIN ROAD SHEPPARTON) as new multi-assessment to property 225170 (15 RICHMOND STREET SHEPPARTON) (**WARNING**: properties have different road names),2025-02-18,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452718878"",""https://vicmap.pozi.com/?propertypfi=452718878"")"
"328",,"453544005",,,,,,,"221452",,,,,,"1",,,,,,,,,,,,,,,,"55",,,,,,,BOURCHIER,STREET,,SHEPPARTON,,Y,,,,,A,multi-parcel (2) property containing 3\PS643073: adding propnum 221452 (new) (1/55 BOURCHIER STREET SHEPPARTON) to existing multi-assessment (10) property (BOURCHIER STREET SHEPPARTON),2023-01-25,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=453544005"",""https://vicmap.pozi.com/?propertypfi=453544005"")"
"328",,"452255269",,,,,,,"221659",,,,,,,,,,,,,,,,,,,,,,"7713",A,,,,,,GOULBURN VALLEY,HIGHWAY,,KIALLA,,Y,,,,,A,parcel BL2\PS842701: adding propnum 221659 (new) (7713A GOULBURN VALLEY HIGHWAY KIALLA) to existing multi-assessment (4) property (GOULBURN VALLEY HIGHWAY KIALLA),2023-05-30,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=452255269"",""https://vicmap.pozi.com/?propertypfi=452255269"")"
"328",,"425729439",,,,,,,"223448",,,,,,"22",C2,,,,,,,,,,,,,,,"8025",,,,,,,GOULBURN VALLEY,HIGHWAY,,KIALLA,,Y,,,,,A,parcel 1\PS731159: adding propnum 223448 (new) (22C2/8025 GOULBURN VALLEY HIGHWAY KIALLA) to existing multi-assessment (35) property (GOULBURN VALLEY HIGHWAY KIALLA),2023-10-31,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=425729439"",""https://vicmap.pozi.com/?propertypfi=425729439"")"
"328",,"5361007",,,,,,,"225082",,,,,,,G,,,,,,,,,,,,,,,"5",,,,,,,MAXWELL,STREET,,SHEPPARTON,,Y,,,,,A,parcel 40\LP20523: adding propnum 225082 (new) (G/5 MAXWELL STREET SHEPPARTON) to existing multi-assessment (7) property (MAXWELL STREET SHEPPARTON),2024-10-15,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=5361007"",""https://vicmap.pozi.com/?propertypfi=5361007"")"
"328",,"5361007",,,,,,,"225083",,,,,,,G,,,,,,,,,,,,,,,"5",,,,,,,MAXWELL,STREET,,SHEPPARTON,,Y,,,,,A,parcel 40\LP20523: adding propnum 225083 (new) (G/5 MAXWELL STREET SHEPPARTON) to existing multi-assessment (7) property (MAXWELL STREET SHEPPARTON),2024-10-15,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=5361007"",""https://vicmap.pozi.com/?propertypfi=5361007"")"
"328",,"5361006",,,,,,,"225084",,,,,,,G,,,,,,,,,,,,,,,"5",,,,,,,MAXWELL,STREET,,SHEPPARTON,,Y,,,,,A,parcel 39\LP20523: adding propnum 225084 (new) (G/5 MAXWELL STREET SHEPPARTON) to existing multi-assessment (7) property (MAXWELL STREET SHEPPARTON),2024-10-15,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=5361006"",""https://vicmap.pozi.com/?propertypfi=5361006"")"
"328",,"5371174",,,,,,,"225816",,,,,,,,,,,,,,,,,,,,,,"7210",A,,,,,,GOULBURN VALLEY,HIGHWAY,,KIALLA WEST,,Y,,,,,A,parcel 1\LP123609: adding propnum 225816 (new) (7210A GOULBURN VALLEY HIGHWAY KIALLA WEST) as new multi-assessment to property 174174 (7210 GOULBURN VALLEY HIGHWAY KIALLA WEST),2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=5371174"",""https://vicmap.pozi.com/?propertypfi=5371174"")"
"328",,"5353081",,,,,,,"226110",,,,,,,,,,,,,,,,,,,,,,"2775",,,,,,,MIDLAND,HIGHWAY,,COSGROVE SOUTH,,Y,,,,,A,multi-parcel (8) property containing 1\TP251503: adding propnum 226110 (new) (2775 MIDLAND HIGHWAY COSGROVE SOUTH) as new multi-assessment to property 170122 (2695 MIDLAND HIGHWAY COSGROVE SOUTH),2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=5353081"",""https://vicmap.pozi.com/?propertypfi=5353081"")"
"328",,"45352066",,,,,,,"226130",,,,,,,,,,,,,,,,,,,,,,"30",,,,,,,WOOLSHED,ROAD,,MURCHISON,,Y,,,,,A,multi-parcel (2) property containing 1\TP6156: adding propnum 226130 (new) (30 WOOLSHED ROAD MURCHISON) as new multi-assessment to property 193393 (105 WOOLSHED ROAD MURCHISON),2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?propertypfi=45352066"",""https://vicmap.pozi.com/?propertypfi=45352066"")"
"328",,,,,PC377627,,,,,"50344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel PC377627: replacing crefno (blank) with 50344 (propnum 202047, 30 REGENT STREET SHEPPARTON)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=429368948"",""https://vicmap.pozi.com/?parcelpfi=429368948"")"
"328",,,,,PC380704,,,,,"51539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel PC380704: replacing crefno (blank) with 51539 (propnum 225310, 2 ELIZABETH STREET MOOROOPNA)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=453995615"",""https://vicmap.pozi.com/?parcelpfi=453995615"")"
"328",,,,,PC380705,,,,,"49702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel PC380705: replacing crefno (blank) with 49702 (propnum 194471, 5475 GOULBURN VALLEY HIGHWAY MOORILIM)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=453980576"",""https://vicmap.pozi.com/?parcelpfi=453980576"")"
"328",,,,,PC382425,,,,,"50178",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel PC382425: replacing crefno (blank) with 50178 (propnum 193108, 805 HUTCHISON ROAD ST GERMAINS)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=455440415"",""https://vicmap.pozi.com/?parcelpfi=455440415"")"
"328",,,,,PC382778,,,,,"50356",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel PC382778: replacing crefno (blank) with 50356 (propnum 188345, 92 WYNDHAM STREET SHEPPARTON)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=455110896"",""https://vicmap.pozi.com/?parcelpfi=455110896"")"
"328",,,,,PC382899,,,,,"50261",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel PC382899: replacing crefno (blank) with 50261 (propnum 210190, 777 POOLE ROAD GIRGARRE EAST)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=453438131"",""https://vicmap.pozi.com/?parcelpfi=453438131"")"
"328",,,,,PC382910,,,,,"51391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel PC382910: replacing crefno (blank) with 51391 (propnum 169933, 240 LANCASTER-MOOROOPNA ROAD LANCASTER)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=455250312"",""https://vicmap.pozi.com/?parcelpfi=455250312"")"
"328",,,,,PC383702,,,,,"51432",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel PC383702: replacing crefno (blank) with 51432 (propnum 205109, 104 SANCTUARY DRIVE KIALLA)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=457167571"",""https://vicmap.pozi.com/?parcelpfi=457167571"")"
"328",,,,,1\PS805909,,,,,"50262",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS805909: replacing crefno (blank) with 50262 (propnum 173108, 945 BITCON ROAD DHURRINGILE)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=428823166"",""https://vicmap.pozi.com/?parcelpfi=428823166"")"
"328",,,,,2\PS805909,,,,,"50263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS805909: replacing crefno (blank) with 50263 (propnum 173108, 945 BITCON ROAD DHURRINGILE)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=428823167"",""https://vicmap.pozi.com/?parcelpfi=428823167"")"
"328",,,,,3\PS805909,,,,,"50264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 3\PS805909: replacing crefno (blank) with 50264 (propnum 173116, 1032 DHURRINGILE ROAD DHURRINGILE)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=428823168"",""https://vicmap.pozi.com/?parcelpfi=428823168"")"
"328",,,,,4\PS805909,,,,,"50265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 4\PS805909: replacing crefno (blank) with 50265 (propnum 173112, 720 KIOTA ROAD DHURRINGILE)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=428823169"",""https://vicmap.pozi.com/?parcelpfi=428823169"")"
"328",,,,,5\PS805909,,,,,"50266",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 5\PS805909: replacing crefno (blank) with 50266 (propnum 173115, 1100 DHURRINGILE ROAD DHURRINGILE)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=428823170"",""https://vicmap.pozi.com/?parcelpfi=428823170"")"
"328",,,,,RES1\PS805909,,,,,"50331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel RES1\PS805909: replacing crefno (blank) with 50331 (propnum 223644, 690 KIOTA ROAD DHURRINGILE)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=428823171"",""https://vicmap.pozi.com/?parcelpfi=428823171"")"
"328",,,,,1\PS807146,,,,,"50267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS807146: replacing crefno (blank) with 50267 (propnum 205615, 376 MACISAAC ROAD ARDMONA)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=426623830"",""https://vicmap.pozi.com/?parcelpfi=426623830"")"
"328",,,,,2\PS807146,,,,,"50268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS807146: replacing crefno (blank) with 50268 (propnum 192804, 380 MACISAAC ROAD ARDMONA)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=426623831"",""https://vicmap.pozi.com/?parcelpfi=426623831"")"
"328",,,,,2\PS823660,,,,,"50256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS823660: replacing crefno (blank) with 50256 (propnum 197809, 30R FLORENCE STREET SHEPPARTON)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=431279639"",""https://vicmap.pozi.com/?parcelpfi=431279639"")"
"328",,,,,1\PS834058,,,,,"51560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS834058: replacing crefno (blank) with 51560 (propnum 200810, 546 CENTRAL KIALLA ROAD KIALLA)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=431066139"",""https://vicmap.pozi.com/?parcelpfi=431066139"")"
"328",,,,,2\PS834058,,,,,"51561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS834058: replacing crefno (blank) with 51561 (propnum 174175, 420 CENTRAL KIALLA ROAD KIALLA)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=431066140"",""https://vicmap.pozi.com/?parcelpfi=431066140"")"
"328",,,,,3\PS834058,,,,,"51562",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 3\PS834058: replacing crefno (blank) with 51562 (propnum 174175, 420 CENTRAL KIALLA ROAD KIALLA)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=431066141"",""https://vicmap.pozi.com/?parcelpfi=431066141"")"
"328",,,,,H\PS839371,,,,,"50308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel H\PS839371: replacing crefno (blank) with 50308 (propnum 176498, 530 GOULBURN VALLEY HIGHWAY SHEPPARTON NORTH)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=432087528"",""https://vicmap.pozi.com/?parcelpfi=432087528"")"
"328",,,,,RES1\PS839371,,,,,"50309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel RES1\PS839371: replacing crefno (blank) with 50309 (propnum 223622, 69 CANDLEBARK DRIVE SHEPPARTON NORTH)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=439559695"",""https://vicmap.pozi.com/?parcelpfi=439559695"")"
"328",,,,,RES2\PS839371,,,,,"50310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel RES2\PS839371: replacing crefno (blank) with 50310 (propnum 223623, 69A CANDLEBARK DRIVE SHEPPARTON NORTH)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=439559696"",""https://vicmap.pozi.com/?parcelpfi=439559696"")"
"328",,,,,1\PS840862,,,,,"49762",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS840862: replacing crefno (blank) with 49762 (propnum 216726, 195 HOSIE ROAD SHEPPARTON EAST)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433002842"",""https://vicmap.pozi.com/?parcelpfi=433002842"")"
"328",,,,,2\PS840862,,,,,"49763",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS840862: replacing crefno (blank) with 49763 (propnum 170902, 193 HOSIE ROAD SHEPPARTON EAST)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433002843"",""https://vicmap.pozi.com/?parcelpfi=433002843"")"
"328",,,,,101\PS840870,,,,,"49706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 101\PS840870: replacing crefno (blank) with 49706 (propnum 221462, 50 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225546"",""https://vicmap.pozi.com/?parcelpfi=433225546"")"
"328",,,,,102\PS840870,,,,,"49707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 102\PS840870: replacing crefno (blank) with 49707 (propnum 221463, 52 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225547"",""https://vicmap.pozi.com/?parcelpfi=433225547"")"
"328",,,,,103\PS840870,,,,,"49708",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 103\PS840870: replacing crefno (blank) with 49708 (propnum 221464, 54 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225548"",""https://vicmap.pozi.com/?parcelpfi=433225548"")"
"328",,,,,104\PS840870,,,,,"49710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 104\PS840870: replacing crefno (blank) with 49710 (propnum 221465, 56 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225549"",""https://vicmap.pozi.com/?parcelpfi=433225549"")"
"328",,,,,105\PS840870,,,,,"49711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 105\PS840870: replacing crefno (blank) with 49711 (propnum 221466, 58 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225550"",""https://vicmap.pozi.com/?parcelpfi=433225550"")"
"328",,,,,106\PS840870,,,,,"49712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 106\PS840870: replacing crefno (blank) with 49712 (propnum 221467, 60 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225551"",""https://vicmap.pozi.com/?parcelpfi=433225551"")"
"328",,,,,107\PS840870,,,,,"49713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 107\PS840870: replacing crefno (blank) with 49713 (propnum 221468, 62 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225552"",""https://vicmap.pozi.com/?parcelpfi=433225552"")"
"328",,,,,108\PS840870,,,,,"49714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 108\PS840870: replacing crefno (blank) with 49714 (propnum 221469, 61 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225553"",""https://vicmap.pozi.com/?parcelpfi=433225553"")"
"328",,,,,109\PS840870,,,,,"49719",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 109\PS840870: replacing crefno (blank) with 49719 (propnum 221474, 4 TOKAY COURT SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225554"",""https://vicmap.pozi.com/?parcelpfi=433225554"")"
"328",,,,,110\PS840870,,,,,"49720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 110\PS840870: replacing crefno (blank) with 49720 (propnum 221475, 6 TOKAY COURT SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225555"",""https://vicmap.pozi.com/?parcelpfi=433225555"")"
"328",,,,,111\PS840870,,,,,"49721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 111\PS840870: replacing crefno (blank) with 49721 (propnum 221476, 8 TOKAY COURT SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225556"",""https://vicmap.pozi.com/?parcelpfi=433225556"")"
"328",,,,,112\PS840870,,,,,"49722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 112\PS840870: replacing crefno (blank) with 49722 (propnum 221477, 10 TOKAY COURT SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225557"",""https://vicmap.pozi.com/?parcelpfi=433225557"")"
"328",,,,,113\PS840870,,,,,"49723",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 113\PS840870: replacing crefno (blank) with 49723 (propnum 221478, 9 TOKAY COURT SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225558"",""https://vicmap.pozi.com/?parcelpfi=433225558"")"
"328",,,,,114\PS840870,,,,,"49724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 114\PS840870: replacing crefno (blank) with 49724 (propnum 221479, 7 TOKAY COURT SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225559"",""https://vicmap.pozi.com/?parcelpfi=433225559"")"
"328",,,,,115\PS840870,,,,,"49725",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 115\PS840870: replacing crefno (blank) with 49725 (propnum 221480, 5 TOKAY COURT SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225560"",""https://vicmap.pozi.com/?parcelpfi=433225560"")"
"328",,,,,116\PS840870,,,,,"49726",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 116\PS840870: replacing crefno (blank) with 49726 (propnum 221481, 3 TOKAY COURT SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225561"",""https://vicmap.pozi.com/?parcelpfi=433225561"")"
"328",,,,,117\PS840870,,,,,"49715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 117\PS840870: replacing crefno (blank) with 49715 (propnum 221470, 59 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225562"",""https://vicmap.pozi.com/?parcelpfi=433225562"")"
"328",,,,,118\PS840870,,,,,"49716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 118\PS840870: replacing crefno (blank) with 49716 (propnum 221471, 57 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225563"",""https://vicmap.pozi.com/?parcelpfi=433225563"")"
"328",,,,,119\PS840870,,,,,"49717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 119\PS840870: replacing crefno (blank) with 49717 (propnum 221472, 55 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225564"",""https://vicmap.pozi.com/?parcelpfi=433225564"")"
"328",,,,,120\PS840870,,,,,"49718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 120\PS840870: replacing crefno (blank) with 49718 (propnum 221473, 53 GRENACHE DRIVE SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433225565"",""https://vicmap.pozi.com/?parcelpfi=433225565"")"
"328",,,,,1\PS841976,,,,,"49782",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS841976: replacing crefno (blank) with 49782 (propnum 215753, 20 HOSKIN STREET SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=454445529"",""https://vicmap.pozi.com/?parcelpfi=454445529"")"
"328",,,,,2\PS841976,,,,,"49781",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS841976: replacing crefno (blank) with 49781 (propnum 221689, 24 HOSKIN STREET SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=454445530"",""https://vicmap.pozi.com/?parcelpfi=454445530"")"
"328",,,,,1\PS842564,,,,,"50358",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS842564: replacing crefno (blank) with 50358 (propnum 183832, 5 BREAGE COURT SHEPPARTON)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=432902626"",""https://vicmap.pozi.com/?parcelpfi=432902626"")"
"328",,,,,2\PS842564,,,,,"50359",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS842564: replacing crefno (blank) with 50359 (propnum 223668, 5A BREAGE COURT SHEPPARTON)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=432902627"",""https://vicmap.pozi.com/?parcelpfi=432902627"")"
"328",,,,,BL2\PS842701,,,,,"49784",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel BL2\PS842701: replacing crefno (blank) with 49784 (propnum 221659, 7713A GOULBURN VALLEY HIGHWAY KIALLA)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=452255267"",""https://vicmap.pozi.com/?parcelpfi=452255267"")"
"328",,,,,1\PS846930,,,,,"49893",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS846930: replacing crefno (blank) with 49893 (propnum 201992, 9 SANDBANK COURT SHEPPARTON)",2023-05-02,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433620858"",""https://vicmap.pozi.com/?parcelpfi=433620858"")"
"328",,,,,1\PS846931,,,,,"50360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS846931: replacing crefno (blank) with 50360 (propnum 170045, 200 MERRIGUM-ARDMONA ROAD MERRIGUM)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433898769"",""https://vicmap.pozi.com/?parcelpfi=433898769"")"
"328",,,,,2\PS846931,,,,,"50361",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS846931: replacing crefno (blank) with 50361 (propnum 224217, 202 MERRIGUM-ARDMONA ROAD MERRIGUM)",2024-02-20,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=433898770"",""https://vicmap.pozi.com/?parcelpfi=433898770"")"
